⚠️ File truncated for preview (showing first 0.5MB of 1.5MB)
────────────────────────────────────────────────────────────

timestamp,TT_101,TT_102,LT_101,LT_102,CT_104,CT_105,CT_106,conversion,selectivity,SP_TT_101,SP_TT_102,SP_LT_101,SP_LT_102,FT_101,FT_102
6820,69.608117345386,65.2628211066742,59.4039819782316,59.5898603750183,0.136344519673458,0.950389344192046,0.0380209634689219,92.6542930463838,95.3560403993235,70,65,60,60,20,25
6830,70.0849704393587,64.5890120657018,58.9249978644184,60.1452883240299,0.146387949738824,0.978307987301275,0.0381549718065879,95.0163840387244,96.4250644833033,70,65,60,60,20,25
6840,70.285740134755,65.0063775858913,61.6412848919823,59.3435553810399,0.141387213834786,0.964600839408874,0.038326461169759,96.4513025624262,94.0975768568291,70,65,60,60,20,25
6850,70.0997668758798,64.8973556474137,59.931305532485,60.6955534225371,0.14202919141986,0.920839370840263,0.0372897898796349,91.6131760275009,95.7469086329945,70,65,60,60,20,25
6860,70.035323740118,64.8518183397257,59.8253401824452,59.9380528384624,0.139644405380179,0.916665657426456,0.0381636495527203,91.7254278374172,94.5224048793912,70,65,60,60,20,25
6870,70.0118377480047,65.0770346029642,59.8484592756617,58.8945424038594,0.146402141210603,0.95393457463336,0.0376751964104764,89.9517103075281,96.0694484772226,70,65,60,60,20,25
6880,70.2830934138237,64.6928145363378,60.7433558567225,59.949261028153,0.143362868291953,0.969966135231698,0.0380858338517611,92.6837097671289,95.9210376141443,70,65,60,60,20,25
6890,70.018457473968,65.0876249259798,58.6296902942719,60.5098312597673,0.14523356732268,0.939477668269411,0.0391608067466176,88.8846047955264,96.5473031907217,70,65,60,60,20,25
6900,70.3166395367916,65.2336009782938,60.9242953365092,60.1351195535118,0.137501693949814,0.927532900275198,0.0376945031736155,92.4108640456394,94.5728137702062,70,65,60,60,20,25
6910,69.9679806480397,65.0595127983813,60.587204102405,60.3912235050937,0.140919786580792,0.94902660101527,0.0385873240364404,92.7181220298215,96.0376444468223,70,65,60,60,20,25
6920,69.8197313088959,64.8859574849196,59.4298780293622,58.2105209297774,0.144613940628743,0.913843764549629,0.0384419398256149,91.1604271249492,96.6440454891359,70,65,60,60,20,25
6930,70.1626790326108,65.0737783405524,59.0195169854826,60.1731384971696,0.145449457415588,0.958875963407051,0.0372260399111102,95.1606737326675,98.3981732369506,70,65,60,60,20,25
6940,70.322401892245,64.7920957834222,60.3371769036244,59.9205827097315,0.141261077456007,0.941053558699802,0.0385298137213701,97.6154634371455,94.7897404781944,70,65,60,60,20,25
6950,70.2274105714994,65.128722474076,59.5702257648159,61.9670632021,0.150889321262514,0.889154373315237,0.0385863990455872,94.8514019777842,96.465055248806,70,65,60,60,20,25
6960,70.2216122088862,65.3674106765072,60.0279037781199,61.4787467043226,0.144770593999258,0.964774610939154,0.0380609089300203,91.1871287939544,97.5292053381752,70,65,60,60,20,25
6970,69.932513505878,64.8833825783298,60.4563533751486,59.8573885925607,0.142522675159341,0.942804134360743,0.0386228935419555,91.0217175854007,96.7346003995713,70,65,60,60,20,25
6980,70.0189659524415,64.907833363076,60.5517649214292,60.233919285499,0.143858923601565,0.974948148736567,0.0376373493599002,91.4644253456833,95.4557336568429,70,65,60,60,20,25
6990,69.6635056828952,64.8064153755224,57.7014900010067,61.2216983567465,0.138124023212305,0.918984777484386,0.0388279513936625,92.5293306074941,95.8846177585817,70,65,60,60,20,25
7000,70.1184271695309,65.0136029125652,58.0791597059349,60.7836156850814,0.148259146995797,0.917508579812575,0.0387012626828216,92.4674160091612,95.7708024636475,70,65,60,60,20,25
7010,69.8203187415668,65.1541609798819,59.9363762138855,60.190717983259,0.14358782027463,0.939933598943217,0.0383368839965688,93.2130302830062,96.8211164769892,70,65,60,60,20,25
7020,69.9025523058952,65.0950608027778,60.5887087350703,60.7486212888567,0.141492809658238,0.907326390894545,0.0384435946962899,93.7256651518916,96.6308224032125,70,65,60,60,20,25
7030,70.0614113752409,65.0070542726867,59.1726405815883,59.6627167450958,0.145142894301157,0.934945047336369,0.037943058259526,96.1353910884964,96.6659438401088,70,65,60,60,20,25
7040,69.937398521778,64.8294369688765,59.7647062335409,60.4019702335349,0.138172504442876,0.942321427042997,0.0386047195221311,94.1048078563999,96.4973130530973,70,65,60,60,20,25
7050,69.7850106959924,65.3983357721411,59.9589326799384,59.8775025744456,0.140337443418747,0.95139400757677,0.0387331204559161,93.3439151043909,95.1263079396363,70,65,60,60,20,25
7060,69.9985549699911,64.8963185228298,59.4754838578844,60.8305112169949,0.138508983550963,0.960651330180614,0.0385796532400216,92.9397684395184,93.7416266090939,70,65,60,60,20,25
7070,69.6732201116982,64.8153645334656,60.3157196393136,60.9902053495137,0.142581802975663,0.933219631732326,0.0378972297313306,93.7830519152895,95.6657608262386,70,65,60,60,20,25
7080,70.08451186516,65.1230322119561,58.5288651290439,60.3395901956621,0.149908868888057,0.959037110157959,0.0377453553767285,89.5794188692206,96.8537568009668,70,65,60,60,20,25
7090,70.1834470859931,64.9759539398331,59.7781975750553,59.5111036185609,0.137587629891724,0.970241838499182,0.0367213254261402,92.8491301423973,94.6042824431502,70,65,60,60,20,25
7100,69.9295662625735,65.0583121574647,61.2148226133859,61.332890039115,0.134747455579974,0.894024900070888,0.0378835686692983,94.4322252990093,96.0539646662083,70,65,60,60,20,25
7110,69.907847365559,65.074411462708,59.6850516298901,59.6969134120185,0.141679224218537,0.918859169508938,0.0386827523787005,90.91149763452,95.2977324597077,70,65,60,60,20,25
7120,69.9097008709752,64.874637168576,59.6916606601803,59.1210831786047,0.143685961264922,0.94975353602171,0.0378152904029185,91.4395153387392,97.3495261258776,70,65,60,60,20,25
7130,70.0320790742128,64.659349495528,59.2585695680733,58.0991649617868,0.143500396251551,0.949758988514204,0.0381871865572723,97.2355930216106,95.2778364451017,70,65,60,60,20,25
7140,70.1599408502885,64.8094326128619,59.8335371313361,60.7527777104509,0.141583260191582,0.937130666458226,0.0385499740418506,94.2139461427521,94.2836562667378,70,65,60,60,20,25
7150,70.0122660408207,65.0020689599072,59.2355105379303,59.9146628572408,0.139287127388349,0.926214378748587,0.0367241117575603,91.7857129672004,95.0434535555325,70,65,60,60,20,25
7160,70.1259500553204,65.3317653066331,59.6191683665284,61.0557185442771,0.145312617572162,0.891108244336359,0.0388514323818273,92.526288230075,95.4990026234328,70,65,60,60,20,25
7170,70.1720482378086,64.8805532526748,60.731391116178,59.2934609929653,0.138043331438807,0.890855206398035,0.0391967364121254,92.5993909765739,93.8505224457827,70,65,60,60,20,25
7180,70.200733242919,64.8230459927845,60.7249776699975,60.1337893828461,0.141737220362863,0.944753386683229,0.0394728971991853,91.87826066404,97.8350920103947,70,65,60,60,20,25
7190,69.833209767544,65.5082010521042,59.6764106166499,60.6013450340936,0.143705851688655,0.955622096818465,0.038624877489626,90.5608652748722,97.311414344901,70,65,60,60,20,25
7200,69.6557076857167,65.0079003067797,60.627496776133,59.228800299137,0.142791692257188,0.927198285608308,0.0387860661354601,92.2894100643912,96.3086807276591,70,65,60,60,20,25
7210,69.8665781297299,64.8648393511851,59.2168152155221,60.0759652312982,0.136331249747483,0.906684664440735,0.0387675648563801,90.2616027903487,95.1162471325104,70,65,60,60,20,25
7220,69.8734934705569,64.8153428550434,59.9815157991009,61.7234801943415,0.145321134305267,0.932300553421618,0.0398033920660051,92.4316186587942,95.7338651642928,70,65,60,60,20,25
7230,70.2470862094623,65.0642461461135,61.3527881161961,61.2053680256223,0.140935806471482,0.926436410582209,0.0393010073130704,92.8691797414408,95.3110429728589,70,65,60,60,20,25
7240,70.0974701524451,65.0208532669738,59.7369426566724,61.2309974901379,0.142440236651339,0.922524290373392,0.0379270365624267,91.4984770688679,95.4474458977473,70,65,60,60,20,25
7250,70.0822515475045,65.3126493781908,58.9467989709716,59.1852289439273,0.144230717436939,0.916452089049962,0.0399512187634903,90.7341294950794,94.7265762426591,70,65,60,60,20,25
7260,69.7348712001334,65.1323673852189,59.8123737016035,60.7548258028903,0.137510743849498,0.925976156123676,0.038377129843519,93.0267073675245,95.3751223034697,70,65,60,60,20,25
7270,69.8845660460258,65.192906826289,61.4641962576287,59.2277087638179,0.144107869841476,0.931292006662108,0.0386475973713392,93.490101373869,95.7166141985686,70,65,60,60,20,25
7280,70.1200590980581,64.834139030685,60.2433064822538,59.509976467524,0.143730168530046,0.927819950980271,0.0381082817077997,93.647788092886,94.692703285094,70,65,60,60,20,25
7290,69.9759783950272,65.1764262807782,59.5809816898239,59.9190940095242,0.139176845073183,0.938628770528846,0.0402849315114234,94.9132224178489,95.2864668706491,70,65,60,60,20,25
7300,69.8606874642692,65.0466180322122,59.0688637288622,61.5730955638025,0.141742274263481,0.967647524864825,0.0399345871323553,94.596849907147,95.1262363920182,70,65,60,60,20,25
7310,69.9875736458188,65.1091943560229,58.7897332449143,61.6116212335782,0.141062186162365,0.929277638298826,0.0390234361862939,94.8308866266969,96.2902742562167,70,65,60,60,20,25
7320,69.9641117144751,65.1965777059997,59.5012456349624,61.2564566914072,0.143075743148271,0.963528336142319,0.0385996650228224,93.790086068282,96.8947396103474,70,65,60,60,20,25
7330,69.8102012848394,65.1867491627712,61.9592690049698,59.8539341537845,0.147432017020913,0.913899586175534,0.0382235941276393,92.9529214149396,95.8427838202409,70,65,60,60,20,25
7340,70.0322135374476,64.7284193146011,60.731544939697,60.9490500524195,0.142568452820864,0.922181456520052,0.0380311728943008,95.3813576866248,96.4515971941073,70,65,60,60,20,25
7350,70.0078785962678,64.9447801215902,61.0414371483421,60.7874768521526,0.146436295196259,0.92254440015078,0.0382631356448139,92.9673200781333,94.8556478052755,70,65,60,60,20,25
7360,70.3019253090169,65.0950562338993,58.717521938601,60.8964151804559,0.145538891278399,0.939905627395487,0.0391711900222545,91.8760089704736,95.457693261595,70,65,60,60,20,25
7370,69.863649293752,65.0881326706899,58.2622009970904,61.6250866545831,0.143233103652304,0.93892035453635,0.0388626996099634,95.8729113515181,96.8154209109789,70,65,60,60,20,25
7380,69.6824257246656,65.0574708418519,59.7452606980016,59.7762467139532,0.135080077700664,0.937403859886604,0.0379234104134196,95.1440831039045,94.290895840196,70,65,60,60,20,25
7390,69.5989526713247,64.6550484694917,60.8456479965035,58.4260746353947,0.143686959736536,0.941078302874768,0.0382643748501278,94.2143888409575,97.759691379649,70,65,60,60,20,25
7400,70.155379796892,65.0889785984131,58.9283093444508,60.4732359314939,0.138619837135726,0.956648353241184,0.0405498001960112,89.9496815918046,96.2768790420727,70,65,60,60,20,25
7410,70.3119000043347,65.1345775463569,60.6373559084709,60.5753641111931,0.140591975762897,0.932861781677763,0.0400431295197804,91.9031399372818,96.43993005273,70,65,60,60,20,25
7420,70.0764915984923,65.058638646087,59.8336383553708,58.3888991642827,0.144263204227693,0.907991422957002,0.0394849621926478,92.7354654068168,96.5758800382897,70,65,60,60,20,25
7430,70.1898269834062,65.0057292457248,59.3307629501807,59.2125643596546,0.143949643978801,0.952312456692191,0.0393621873620321,97.3017264216147,95.2286502994907,70,65,60,60,20,25
7440,69.7889713607303,65.0710575276827,59.7808179216693,61.3486413059082,0.144723705749767,0.912047839015819,0.0392525545685982,97.5435627088779,94.5248351910054,70,65,60,60,20,25
7450,70.2234383100341,64.7417999282515,59.2060594021539,59.3324653761607,0.13928626719694,0.902277667661717,0.0399293303393995,97.6386723543656,97.2302471941206,70,65,60,60,20,25
7460,69.7893839247421,64.8282290305244,62.5346230576329,58.8719257630539,0.140819836593974,0.959961819058712,0.039057343519821,95.9805448117212,96.8488632265264,70,65,60,60,20,25
7470,69.8432052484395,64.8950117421325,60.618825855813,60.8599259587119,0.141206307959524,0.936198568544798,0.039497070433295,94.0019973503785,95.794016517318,70,65,60,60,20,25
7480,69.6477766187517,64.9754879414623,59.740629896333,61.4938110932926,0.137496448941161,0.943885505338615,0.0383114728613525,93.4350834436709,95.1358768286858,70,65,60,60,20,25
7490,69.4801888969243,65.1371862378272,58.6335277165138,59.1712622520505,0.135997356307753,0.950281233490428,0.0375004270635733,93.1943009602107,96.1101529022787,70,65,60,60,20,25
7500,69.7819639672538,65.0413868900675,60.3835067780176,60.9438906385904,0.137378220303579,0.939895173928401,0.0383686005036181,88.4004431427152,96.2472633474314,70,65,60,60,20,25
7510,70.1186751796865,65.0597464653518,59.7622958924955,59.5253348998003,0.13404231444658,0.920280078884845,0.0382541924039969,94.3913392298909,96.1172973884626,70,65,60,60,20,25
7520,69.9679875167411,64.9054235692589,60.6206948333562,60.6146292554368,0.135460959369645,0.965551658845168,0.0394870555941916,95.8147561606891,95.8350049498027,70,65,60,60,20,25
7530,70.1963168900605,65.0303131674716,62.7802375018167,61.8869568650971,0.140316732211077,0.973876061835734,0.0392459724626553,90.0489904953772,98.3740648622417,70,65,60,60,20,25
7540,69.8756016540322,64.8339695098369,59.2115508388726,57.5991209806873,0.141997598569473,0.932084430925057,0.0391572754414979,94.947154936341,97.8957375070034,70,65,60,60,20,25
7550,70.2132592841061,65.4513516241044,59.2355146258936,61.418669850922,0.141892412381888,0.949381499059437,0.0387488801860071,91.8262315213849,95.8890562671608,70,65,60,60,20,25
7560,70.2840900476335,64.8144677207668,60.3369457858009,58.9066810534489,0.142953043781808,0.924076010819144,0.0390262928205963,89.8230798859849,93.6903780627194,70,65,60,60,20,25
7570,70.1411751237095,64.8131051669715,57.9472044190203,59.2703026630857,0.140109848584438,0.913742659182197,0.0396916639252935,94.8559255820497,95.4057825253331,70,65,60,60,20,25
7580,70.0477190828231,64.7967848432216,60.5009048859384,59.7846522932218,0.137745559206021,0.928293572176895,0.0390670404605291,93.4761733714006,97.6409214644532,70,65,60,60,20,25
7590,69.7045744047302,65.2958560339761,59.3691851474137,60.1405523741383,0.13697628631522,0.924406187864321,0.0384820199108142,92.5779847861217,93.4742495055206,70,65,60,60,20,25
7600,70.0334402160399,65.1193057197098,59.7311582361216,59.8245279973905,0.143160029225917,0.947949207743485,0.0393404783208994,91.9693086243218,94.9551917603097,70,65,60,60,20,25
7610,69.8687333405704,65.2460073306656,59.4811584503098,61.65608313514,0.140837404972334,0.913875927306256,0.0403332369330236,95.0389508161332,94.8955386033918,70,65,60,60,20,25
7620,70.0562609683528,65.5091816221204,57.87253372327,59.753978027041,0.14123768182949,0.942054558375992,0.040109699275641,95.5559723539053,95.8796511681699,70,65,60,60,20,25
7630,70.0411961846754,64.8940025273198,58.296746037544,61.3504505958321,0.141454081157861,0.910177166849314,0.0385119262229062,95.8363404129121,94.0602058017216,70,65,60,60,20,25
7640,69.8109645102091,65.384897858084,59.6429359796583,60.9829965989501,0.137512129119841,0.929932888449783,0.0392317059999676,92.3660003158689,96.9522975551226,70,65,60,60,20,25
7650,70.4768905173133,65.0535142243421,58.7537334460815,60.6667653071767,0.135784720649292,0.938335644863496,0.0395235071267032,94.9324413579167,96.5390745499616,70,65,60,60,20,25
7660,69.9000511660601,65.2051535852162,60.6238059204058,61.324693022333,0.138687512308293,0.915860866152229,0.0403391189848706,95.3962439444699,97.0230788136781,70,65,60,60,20,25
7670,69.7108086974416,64.8650128465366,60.3317984356415,59.5930384455435,0.136556045419442,0.948450696917797,0.0401289546896224,91.6130708645631,95.9606919734192,70,65,60,60,20,25
7680,69.695027242834,65.076261285915,60.9322962078282,60.1696118081959,0.136345603474146,0.91908197981918,0.0384021839585385,92.0812641964906,95.6014259265423,70,65,60,60,20,25
7690,70.1327157915654,65.1909166714661,60.9813873301663,58.6540429536693,0.135908480284328,0.951283228239128,0.0384887852944015,94.7106961486205,95.6829832209188,70,65,60,60,20,25
7700,70.107753773901,65.021254037925,59.9128628703561,59.6954309795616,0.139649428485507,0.974230310239699,0.0396318218825629,89.8308273371942,96.8171687980442,70,65,60,60,20,25
7710,69.8165502011689,64.8139214560527,60.1735732983555,61.2348129925899,0.140540743898746,0.925537695591744,0.0382358019950696,94.6324309047029,99.2132541161649,70,65,60,60,20,25
7720,69.8660109886609,65.0228580341053,61.1161289537485,60.1958554141385,0.135742444809039,0.943054457789386,0.0392623943432749,90.4839665721606,95.7471861416247,70,65,60,60,20,25
7730,70.2009147547772,65.0077188953428,59.2884835619845,59.0717398284128,0.138578650664465,0.974929268460535,0.0391696990358413,92.5482228559583,96.4827259032528,70,65,60,60,20,25
7740,70.1393113528153,64.7985763346488,60.9279394839361,58.3388028837167,0.14204610948466,0.958167250087941,0.0391966209076536,94.5757191668041,96.5976392284348,70,65,60,60,20,25
7750,70.0053686397545,64.9544275242266,61.0655613546087,59.9600792664916,0.144188747410713,0.938475712748445,0.0385883117473875,91.5554329037706,96.8812524147109,70,65,60,60,20,25
7760,70.340880529719,65.1072207062461,59.9772807702305,59.9763352594306,0.136406672453566,0.943013795512258,0.0389561035966927,93.8446815527748,96.3145067903976,70,65,60,60,20,25
7770,70.3706542846799,64.8649088443748,59.0238628131124,59.3776058799173,0.140224517082094,0.982779251590532,0.0408164310577572,92.2720999747287,94.4133356725167,70,65,60,60,20,25
7780,70.22241159998,64.7737401863971,58.6858055868182,58.7096465694217,0.134346266348115,0.911686320079831,0.0387707024556287,91.3833890072786,96.5698046552556,70,65,60,60,20,25
7790,69.9750535586456,64.8811711117235,60.9375538773077,58.6577243793592,0.137701566196659,0.927446785905582,0.039417942581051,94.4153734083839,95.0916531517954,70,65,60,60,20,25
7800,70.0962967403036,65.1130091017756,59.2024094144018,58.7122881024079,0.139182962107663,0.928536764852944,0.0391615791087186,93.9046217740811,96.1355290064945,70,65,60,60,20,25
7810,69.6791498438083,65.00089388929,58.9881537282235,59.892373720128,0.144289637891072,0.908533006824302,0.0396239412602946,93.4092203263555,96.1376187777723,70,65,60,60,20,25
7820,70.3334404722896,64.7097628425121,61.0996992137754,57.3310964257388,0.133781098147005,0.976424202393045,0.0385269113452287,93.86967898455,96.601235945803,70,65,60,60,20,25
7830,69.9333298683291,65.0310434401175,59.0604763226899,59.1838514332338,0.137185604244621,0.929954214554589,0.0394202912424816,93.3005312919523,95.2731061502399,70,65,60,60,20,25
7840,70.1156741846428,65.3390422235866,60.9612864365168,60.1906345200952,0.141631415044624,0.952393428695648,0.0384934074529909,89.1454745063446,97.8568431755585,70,65,60,60,20,25
7850,69.827911475127,64.9698180583254,58.7419719528604,57.1822805819227,0.138418624282478,0.942902119584484,0.0390847473892404,91.8309641333485,95.1031290214574,70,65,60,60,20,25
7860,70.0549862833132,64.7163647294489,59.4962255165371,58.2659576708091,0.138755481873743,0.958528202694563,0.0394206518372095,93.1074032382109,96.1416426624058,70,65,60,60,20,25
7870,69.9516626926517,65.1596883560621,60.4964619399458,60.2859054071575,0.142507272554477,0.947014875021861,0.0396250206496305,95.3200287019856,96.576090519304,70,65,60,60,20,25
7880,69.8123109671155,65.1595451641718,61.7002740170538,58.6486073387038,0.140758530551067,0.934220610987544,0.0392568870859481,92.5661972724092,96.3052464858035,70,65,60,60,20,25
7890,69.9017060430881,65.0380461355958,58.4883955507384,59.5976043225439,0.140691954994996,0.987021136101686,0.0392419673509182,96.6873054310298,96.6304859425338,70,65,60,60,20,25
7900,69.9995195179591,65.0662714104063,60.0221280338985,61.4370774872934,0.138399538063457,0.955614390236943,0.0399700131781418,93.4129381515971,97.7051637096463,70,65,60,60,20,25
7910,70.1226187361799,65.1473230697348,58.8178200018262,60.9294231573304,0.139240950025872,0.964253141661623,0.0398775140965175,91.726339295598,95.8971683883761,70,65,60,60,20,25
7920,70.1877486902984,65.2854592928844,59.6445348730679,60.1934022442749,0.137855899756544,0.920608434875718,0.0383787951403656,92.9367412274173,96.184446615306,70,65,60,60,20,25
7930,70.2988431382423,65.3261522101757,59.2393928182072,60.9605569962818,0.138062341725847,0.958467276547381,0.0405928288932153,92.5941972204225,95.6748217731345,70,65,60,60,20,25
7940,69.5825180233884,64.8555970771684,59.6608338596789,60.1032209806814,0.141236207433668,0.94946201609005,0.0387365170152508,93.6898884614744,95.8989285654062,70,65,60,60,20,25
7950,69.7639035953549,65.5807939596524,59.544304102721,60.7211593486987,0.1422188572333,0.945109031612106,0.0382996861711378,90.7322778706637,96.0513975067465,70,65,60,60,20,25
7960,70.1856941474664,64.9168135028226,59.6748501612488,60.4702467649642,0.146806624282877,0.934197966420894,0.0393579942280884,91.9301699783376,95.6460681873253,70,65,60,60,20,25
7970,69.7151164812228,64.9831083239023,59.4562556906101,60.415370974395,0.137368493258584,0.929462933220413,0.0389932336719704,95.0007874391156,96.7864200655066,70,65,60,60,20,25
7980,69.769086035596,64.8816491569298,59.9259459607372,60.1167478937435,0.141872210133994,0.927773390285217,0.03809957070615,92.2777473243505,96.007067574558,70,65,60,60,20,25
7990,70.2198149398056,64.9336336648189,60.8291653495657,61.3815670252127,0.141843487045637,0.93010361564582,0.0396117849274678,91.1162786137013,95.8382546516327,70,65,60,60,20,25
8000,69.8914062568834,64.9685784867457,60.0372898483674,60.4366881661795,0.136039390659388,0.937518239385652,0.0395172380201579,92.4872980416791,96.1532953302266,70,65,60,60,20,25
8010,69.9562977827885,64.6289951693575,59.3659407118577,60.1183461244765,0.138708835408464,0.964463546710148,0.039785963408207,95.0081124357415,94.8222776410301,70,65,60,60,20,25
8020,69.9228477938425,64.8845439393053,60.8491451337638,60.9259924387592,0.140305022770544,0.948632290943511,0.0388929787681548,91.4096129768829,97.9093141840856,70,65,60,60,20,25
8030,69.987000074214,65.0456878916024,60.1225064623629,61.3957959234683,0.140035791856387,0.932461671135215,0.0387571785332554,96.0750737071506,95.1979332965283,70,65,60,60,20,25
8040,70.2614267428065,64.9587440972758,58.2979809390684,60.5106384212782,0.146919980978913,0.994029079480587,0.039782181279824,91.4686118015387,96.4270042099559,70,65,60,60,20,25
8050,69.7947256322206,65.1794123925644,61.9862959757175,59.922193862101,0.137979663486056,0.927063454679203,0.0371719518077571,93.0907128432535,96.8681289384837,70,65,60,60,20,25
8060,69.820048385089,65.060139861459,60.352680688152,61.641714071043,0.136661023559778,0.972458251819976,0.0383824278489482,93.528150678373,95.0471165453186,70,65,60,60,20,25
8070,70.1874363835417,64.9456976023035,59.4523777495053,60.2811048267446,0.138792262335878,0.923308947603719,0.0379296573377758,95.6928537988737,97.921908339161,70,65,60,60,20,25
8080,69.7743126843855,65.1085078697999,60.3940291226625,60.6434311244449,0.142216670655251,0.929907170571974,0.0384644935244932,92.6868459855703,95.2276310066867,70,65,60,60,20,25
8090,69.9744120605361,65.0455720765904,59.5273940001456,60.8787729525231,0.137931897194408,0.9071233407471,0.0377100807788638,93.9701874832905,96.8986664008206,70,65,60,60,20,25
8100,69.7797283088255,65.0813231186772,61.397559906232,59.2292731074414,0.13443906675678,0.932347597826607,0.039135426491995,90.3622695764194,94.2336523119077,70,65,60,60,20,25
8110,69.9749832210398,65.0368287098145,62.1878470273715,60.1282307805738,0.137265544947203,0.934872183034334,0.0390360717784169,94.3401914691681,96.4478806057648,70,65,60,60,20,25
8120,69.8672569195571,65.2530450250695,61.0306749670154,60.1941519706109,0.136371180525997,0.943297404587165,0.0394359834152562,95.964259422565,98.2692829666473,70,65,60,60,20,25
8130,69.8351648072393,64.9577541985355,61.6236280382985,59.2182814876861,0.141358784089553,0.952240067111446,0.0391289456759877,93.9588403970801,94.5187570246894,70,65,60,60,20,25
8140,69.9779202374192,64.8613382692958,59.2043776961207,58.4762190526211,0.133353855623902,0.910681205640391,0.038852347779815,92.9959519212126,94.7684077972305,70,65,60,60,20,25
8150,70.0073280419972,64.9316536220498,61.1879725535503,61.5077375763859,0.131619848831948,0.938963297116474,0.0389967930402837,91.8021201180307,96.182589430769,70,65,60,60,20,25
8160,70.1267077399239,65.1620441479239,58.1441142132471,60.3717807155758,0.140271892270005,0.943593514581321,0.0397888822821315,87.0588288269881,94.2268280862367,70,65,60,60,20,25
8170,70.0219888161722,64.7365380045477,61.2507069367495,59.8156604347825,0.140536287715007,0.916076878464778,0.038728006173453,88.7041671188412,95.7043831701691,70,65,60,60,20,25
8180,69.8372626440987,64.8204485449842,60.6051265140973,59.1112612799541,0.142616532855982,0.937983201037014,0.0389699554718464,92.1832573297789,96.5709268222141,70,65,60,60,20,25
8190,70.3267185946691,64.9155914147463,59.3707646082203,59.4775918598303,0.14402796185894,0.946680188142825,0.0389020517186076,91.9373025224167,95.7174943170455,70,65,60,60,20,25
8200,69.9803906859709,64.8768530651522,59.3108422233055,59.6448846799037,0.135189529308442,0.921251257907699,0.0393582997326006,89.6986901756567,94.159916439349,70,65,60,60,20,25
8210,70.1354799995977,65.1822314687737,59.3255379845271,59.3958080422311,0.136817740332582,0.976181496961639,0.0404084523622013,97.1952913769162,94.4696991883999,70,65,60,60,20,25
8220,70.1133336821586,65.2400494357006,62.6613980545082,60.3968364084615,0.137516149419979,0.925614493832232,0.0387327136931086,93.7283653850395,95.4843453348326,70,65,60,60,20,25
8230,70.0773217693004,64.7557540791651,61.1480735427561,60.1453690961391,0.137125701487498,0.91567157764108,0.0395597983814384,92.5451358831975,96.0102429491939,70,65,60,60,20,25
8240,70.262692201329,65.1402972998299,59.3384642010318,59.6750579040048,0.140187148690377,0.929972249416033,0.0398748830541195,89.8140245412599,94.7172306576182,70,65,60,60,20,25
8250,70.3696325037546,64.9766219316093,59.930482045633,61.6050888875213,0.140193624433486,0.928300414170914,0.0385858772768805,93.9396619005368,97.2168288659754,70,65,60,60,20,25
8260,69.799089199026,65.1722929023534,61.8908901628388,60.31062642996,0.140645026881141,0.91573037208484,0.039637031008516,91.8677800272904,96.9204651079303,70,65,60,60,20,25
8270,69.8734597800497,64.9839254106648,58.749163971842,59.4854340117955,0.140603192812279,0.941636013673175,0.0390168124236802,92.4917922906258,95.474260686263,70,65,60,60,20,25
8280,69.910773964653,64.9767603237347,57.5812528668329,61.4414987478098,0.141594503476214,0.923842268681909,0.038856456810147,92.9853096174428,95.9144165235825,70,65,60,60,20,25
8290,69.4955660975644,65.0529853565366,60.4623526116264,60.4627629659557,0.139080267359945,0.928479830196625,0.0377425253966155,94.3946314714488,97.5829575949692,70,65,60,60,20,25
8300,70.107858174748,64.6170878697286,60.501063336269,60.9537832943277,0.134425275663783,0.956540879725754,0.0389496457686376,93.7858591979027,96.0663304610997,70,65,60,60,20,25
8310,70.1616738339211,65.0978578654827,59.9441694309414,60.803084813749,0.137982575148363,0.920651968809926,0.0393334660061268,95.2086242145013,95.5381898851765,70,65,60,60,20,25
8320,70.010513771025,65.0069302166359,59.6548686136911,58.6114674118429,0.136337592931901,0.932772627715103,0.0386528341423752,93.6604247645565,96.3133023267144,70,65,60,60,20,25
8330,70.095958192641,65.5295881656832,60.4211619134863,59.4690256769264,0.140097726583595,0.925086227710297,0.0388058899465733,92.3640051673284,93.60412022504,70,65,60,60,20,25
8340,70.0610592446008,65.0966078120429,58.867710578827,62.765990421937,0.138056399011344,0.94803637666432,0.0395283067412193,96.0982407049149,97.0605419416822,70,65,60,60,20,25
8350,70.3784290125907,65.315438293582,60.8341482367638,58.5205295644177,0.139492253152488,0.983572140183163,0.0398040929486908,92.9291925935756,97.3837788906167,70,65,60,60,20,25
8360,69.7036706222454,65.1716405185593,61.2187028355062,59.7178049451852,0.138446474022802,0.92883685248733,0.0389616987746864,91.7493334956947,95.8778425697183,70,65,60,60,20,25
8370,69.9649899125786,65.0902492824721,57.97819874041,60.48832419405,0.137577110192307,0.925921171960334,0.0393345811826074,92.2322982552817,95.4043735692609,70,65,60,60,20,25
8380,70.0392575044941,65.1439163425884,59.8981222590776,60.4586074930934,0.138556321708197,0.941882811775304,0.0386821899648474,92.4057160048282,96.6811026625465,70,65,60,60,20,25
8390,69.9112690318181,64.9340156835855,61.1078562750627,59.5370644217676,0.136827167646199,0.926092711578026,0.0376687737807641,93.3541792755336,95.7930404815623,70,65,60,60,20,25
