⚠️ File truncated for preview (showing first 0.5MB of 5.5MB)
────────────────────────────────────────────────────────────

timestamp,operating_regime,SP_TT_101,SP_TT_102,SP_LT_101,SP_LT_102,SP_FT_101,SP_FT_102,SP_ST_101,SP_ST_102,TT_101,TT_102,LT_101,LT_102,FT_101,FT_102,AT_101,ST_101,ST_102,CT_104,CT_105,CT_106,conversion,selectivity,CT_104_is_outlier,CT_105_is_outlier,CT_106_is_outlier,FT_101_is_outlier,FT_102_is_outlier,LT_101_is_outlier,LT_102_is_outlier,ST_101_is_outlier,ST_102_is_outlier,TT_101_is_outlier,TT_102_is_outlier
2025-11-01 00:55:50,2,70,65,60,55,20.0,22.0,150,145,69.95250583006099,65.01891314969765,60.241664464762046,54.95024769962741,19.56643842067633,22.199880901613056,2.0028898926181977,149.90456389022341,144.90090216181014,0.1962869011694155,0.672569503898501,0.07462223056175506,0.8052082610716543,0.9521987884627792,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:56:00,2,70,65,60,55,20.0,22.0,150,145,69.98704029049622,65.00965598782614,60.366246975033754,54.90515267019377,19.98863207548495,22.716511597861132,2.0059212832259807,150.47763461860362,144.98062855250524,0.19753112401916567,0.6733928056244953,0.07454417703019542,0.8018753595868002,0.950123067542685,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:56:10,2,70,65,60,55,20.0,22.0,150,145,70.0211786624404,65.01476024137968,60.44254623009117,54.96327530315333,20.005803221243525,21.64331097413951,1.9997505992293594,150.01310237638702,144.84821783736703,0.19815450030345552,0.6724616108723277,0.07906972160830092,0.8034800240132036,0.9388101678551228,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:56:20,2,70,65,60,55,20.0,22.0,150,145,69.96309648192042,65.03592796009227,60.44213788451904,55.06150757938727,20.124431867236638,22.48130173249258,1.99857452871479,149.6045591041527,145.01700404811407,0.1997299124999459,0.6735493933054871,0.07871256766533329,0.799589661076143,0.950490720569884,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:56:30,2,70,65,60,55,20.0,22.0,150,145,69.97996241562296,64.9751274111687,60.325835929391275,55.06718840340412,20.384281873000017,21.800373310561163,2.003609517427191,150.55196677335096,144.8718595878742,0.19810299300318895,0.6742302619990794,0.07388342946491785,0.8029880256069319,0.947102108817045,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:56:40,2,70,65,60,55,20.0,22.0,150,145,69.9170459095333,65.01705065721704,60.37130799487997,55.1011293837111,19.707558027223147,22.193676313652258,2.00009690618849,149.5027857391001,145.12477409479905,0.20120616243883815,0.6758917269007195,0.07362742691581178,0.8001053910628259,0.9476495851133957,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:56:50,2,70,65,60,55,20.0,22.0,150,145,69.81665932962291,65.04971708246131,60.34413084516767,55.21463254959533,19.90831681575386,22.219287692912864,1.996746700863158,149.4523647405786,143.411648093402,0.19608721243215502,0.6740301185042344,0.08158489189643842,0.8044260524248147,0.9493844272345449,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:57:00,2,70,65,60,55,20.0,22.0,150,145,69.74284421637792,65.03198914898984,60.294628332794545,55.160335889088806,20.22175414841047,22.152106081640607,1.9997130231746298,149.9426795822468,145.1321341358228,0.19755262254273598,0.6702049049688016,0.07508667354048808,0.8030900992604282,0.9447586905718869,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:57:10,2,70,65,60,55,20.0,22.0,150,145,69.70955446262779,64.99435816749936,60.24871176917293,54.99005743295881,19.758815475581756,22.09220368501239,1.9987612379088016,149.63048567098838,145.32616516908834,0.1997774777410078,0.6665309000057563,0.07675865314059349,0.807800561218441,0.947289273846347,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:57:20,2,70,65,60,55,20.0,22.0,150,145,69.81197309123604,64.95457769951207,60.294891614317585,54.9627695244319,20.23939836488367,22.27705258481421,1.994746883390861,149.92084726099517,144.9080730534204,0.1995826481611616,0.6671568093488296,0.07668252546093444,0.8010487118766787,0.9483989223120021,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:57:30,2,70,65,60,55,20.0,22.0,150,145,69.86703305751526,64.9038792509202,60.334017762176856,55.02722543460673,20.022708482001526,22.205676923889524,1.9992917570699493,149.04434155416874,145.0464896232647,0.20362021383815565,0.6659820220562067,0.07394878488389757,0.8022163096511966,0.9460808343215866,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:57:40,2,70,65,60,55,20.0,22.0,150,145,69.93571413578962,64.94586036649072,60.09392877939192,54.972463709282245,20.703096215843786,22.26122399337652,2.0047440654823583,149.71907895032416,145.2396804767147,0.20521818752788765,0.6664356504629003,0.077139965708132,0.7957923375559212,0.9559822269184208,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:57:50,2,70,65,60,55,20.0,22.0,150,145,69.9436773698332,64.94033401577201,60.0400873163653,54.891688262825305,19.843360528994,22.92305811105415,2.0068005795009016,149.65649295015024,144.32472201782852,0.20571874894647274,0.6664933462795254,0.07727978403449261,0.8034443909336364,0.9432700038939303,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:58:00,2,70,65,60,55,20.0,22.0,150,145,69.88811810887326,64.95894738897236,59.976614214313884,54.79746107263288,20.142609683207603,22.18973626499269,1.9976291091244802,149.32996396443804,145.21610834537964,0.20863917710516822,0.6694061470745445,0.07437147831169827,0.8015914692410266,0.9512881083938852,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:58:10,2,70,65,60,55,20.0,22.0,150,145,69.86882647010967,65.04194927779731,60.000922854266165,54.874560442861856,19.66398577325904,22.201273374483062,2.0030189526013893,149.58896199408605,144.3903577667389,0.20535856874673114,0.6695102428916835,0.06899839011073212,0.8019146234530342,0.9480926151200104,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:58:20,2,70,65,60,55,20.0,22.0,150,145,69.86716780111705,64.97788679230162,59.89812097549582,54.84559625541027,20.39758282713111,22.24813462856973,2.000789871561257,150.32225924582264,145.46412284567216,0.206099675828696,0.6679687679338028,0.06719979078529432,0.8021322910493639,0.9449558501181565,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:58:30,2,70,65,60,55,20.0,22.0,150,145,69.82005101269252,64.99712731720165,60.01117863954152,86.59740110917988,19.849629767662936,21.865437149041643,2.0011927747688687,150.67555704499335,145.6463726447591,0.20773950178763348,0.6709881452809248,0.06828893182776621,0.8085822210289716,0.9493834220233925,0,0,0,0,0,0,1,0,0,0,0
2025-11-01 00:58:40,2,70,65,60,55,20.0,22.0,150,145,69.78194973331603,64.98816959071183,60.120088108728446,54.61131265523608,19.579978783045096,22.176178724039254,1.9989718607317837,150.76724105089727,145.56118710935158,0.20766622602750065,0.6735728602376427,0.07096800551035576,0.8021867711145848,0.9501198977621615,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:58:50,2,70,65,60,55,20.0,22.0,150,145,69.8160519765393,64.95379229710672,60.2868959417253,54.74123132687726,20.290870707725873,22.09805662018313,1.993053506348945,149.6301144180135,144.33269469654488,0.20830269679979632,0.6761817833441865,0.07304883539370674,0.802431385117659,0.9497409550793005,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:59:00,2,70,65,60,55,20.0,22.0,150,145,69.82538849652738,65.01523252645659,60.26261725275781,54.808791608614484,20.335773475269228,21.91166327272359,2.007263777725631,149.84062584237694,144.48509407572908,0.2062395737797003,0.6757948998850882,0.06992650179719336,0.8032244866056052,0.9494045264680314,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:59:10,2,70,65,60,55,20.0,22.0,150,145,69.92254819413161,65.00319342193829,60.14426456265256,54.612949046933515,20.266123932933887,22.086032233714775,1.999263973606572,149.2639814634866,144.31308258755067,0.20729144446296413,0.6714703290289367,0.06606043813056703,0.8077935729017562,0.9487399619979937,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:59:20,2,70,65,60,55,20.0,22.0,150,145,69.95200649205623,65.08567916075734,60.112542678788685,54.64568942407042,19.985310490742464,22.213423173839647,2.015564551005219,150.09629845936564,146.196054817637,0.2069081140731388,0.6726925087970668,0.063833939872213,0.7973793927628118,0.9504839549143294,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:59:30,2,70,65,60,55,20.0,22.0,150,145,69.99716591570834,65.02527483038708,60.06266386533384,54.62396871829401,19.957541108798647,22.47949654229231,2.0036677390675295,149.10217841368498,144.83495490414927,0.20994678163892577,0.6737712857868815,0.061434583646156275,0.8059055324106371,0.9445272884050389,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:59:40,2,70,65,60,55,20.0,22.0,150,145,69.99577751047549,65.01636681063185,60.06614718135675,54.59786111461351,19.520181571341706,22.68312594941599,1.993827440007888,148.94762524714048,146.02108895526737,0.2096554009538193,0.6724132328241296,0.0606692048156403,0.8041721106181631,0.9495382523169317,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 00:59:50,2,70,65,60,55,20.0,22.0,150,145,69.94716456815449,64.99315499096237,60.19054494175153,54.62612127356554,19.79398539709901,22.487165497843346,2.0019158409487945,149.38193210198477,145.62716918037867,0.21167324790630712,0.6773401958666084,0.06702123463253855,0.8058672915691447,0.9499798801862697,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:00:00,2,70,65,60,55,20.0,22.0,150,145,69.98527754427337,64.91135839896718,60.160803369095945,54.569764162960844,20.105349640288125,22.10249806958579,1.9986434251096585,150.41402940744666,145.5355402502014,0.21496259037098264,0.676993574214185,0.06895974585995512,0.7974757980585625,0.9481981218291945,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:00:10,2,70,65,60,55,20.0,22.0,150,145,155.6954013422486,64.87312790419368,60.22101839593508,54.600392377648674,19.938537000840586,22.009418759659834,2.0080378915319974,149.9307438776964,144.78805497883883,0.21380930307592513,0.6743979567187964,0.07090849170480237,0.8027440155634294,0.9514241050879433,0,0,0,0,0,0,0,0,0,1,0
2025-11-01 01:00:20,2,70,65,60,55,20.0,22.0,150,145,69.9406162424131,64.90544179764059,60.088391487076244,54.605065940570334,20.443421569506935,21.70192314532179,2.000679622836092,150.3047630226043,144.22231313307938,0.21378248345641257,0.6765742865366147,0.0716309521732275,0.8042725352770594,0.948599675222814,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:00:30,2,70,65,60,55,20.0,22.0,150,145,69.95241206284327,64.85927646520763,60.17812822148029,54.863862208450925,20.511230623417735,21.96546709182303,1.9982704033547642,149.99149696275808,145.2525105441369,0.20817258790531268,0.6752291571071443,0.06718310045773804,0.8039312826668499,0.9461068317959789,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:00:40,2,70,65,60,55,20.0,22.0,150,145,70.00358639815056,64.82359400585831,60.08956660291449,54.87974528814573,20.013823766489946,21.677893402324674,2.000405412714504,150.51438449571174,145.2508425225844,0.20926805535050746,0.6757276789349493,0.0638446205027771,0.8044562266609524,0.9484047269805062,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:00:50,2,70,65,60,55,20.0,22.0,150,145,69.97664343566095,64.97404795207152,60.07960605767835,54.74733831230985,19.869153367547753,21.922713854346703,1.9996518327334996,149.93290989466155,145.25967937281894,0.20437092352726985,0.6774714866018264,0.05949494094166989,0.8087136927894966,0.9465562718224889,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:01:00,2,70,65,60,55,20.0,22.0,150,145,70.01901811182645,64.92804438701421,60.04692606194978,54.76275538952759,20.015068309749704,22.143852264400483,2.003644705972852,150.0747989787594,145.04891358735395,0.20547049002851972,0.678473611609914,0.05454965091884374,0.8050293779570944,0.9507809843029045,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:01:10,2,70,65,60,55,20.0,22.0,150,145,69.98065935584653,64.90809445625001,59.986387590291436,54.83221308688155,20.09767334503612,22.68274762829429,1.9957388767850133,150.5169405274621,144.7962699463542,0.20499854429098155,0.678134389042493,0.05664556282292756,0.806420118697584,0.948635832630635,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:01:20,2,70,65,60,55,20.0,22.0,150,145,70.01517655889594,64.89433283200985,59.90036638557314,54.84231216738595,20.00480758468855,22.238380114883565,2.004868111247139,150.0686762397035,146.45908677753005,0.2057495351864157,0.674025423651989,0.056229959574142625,0.8031664065548997,0.9448327763423249,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:01:30,2,70,65,60,55,20.0,22.0,150,145,69.98747330284293,64.90050863620674,59.83039654347387,54.74001843407945,19.44409445513073,21.96253393439498,2.000078488979789,150.1549473896903,144.3632072257017,0.20733019849503098,0.6777004274721744,0.05218601658852765,0.8024568148442441,0.9452674248794068,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:01:40,2,70,65,60,55,20.0,22.0,150,145,70.00519327733852,64.88931129369652,59.82163951069307,54.79410157952822,19.987612193897814,22.166806629052687,1.9970435760559906,150.52021544632242,144.02247561484086,0.20449347281384325,0.6812270198192159,0.050152687972402604,0.8026054855876317,0.9488691099742687,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:01:50,2,70,65,60,55,20.0,22.0,150,145,69.91313561640597,64.88208120398359,59.9364742655729,54.77413862821449,20.248170832297227,22.347951989916503,1.9974701690050607,149.5767828492705,145.46283610475137,0.20488223153101065,0.6827911359533643,0.057200329504962406,0.8026596734048596,0.9467702997229107,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:02:00,2,70,65,60,55,20.0,22.0,150,145,69.8834000250853,64.89991621018953,59.95142630606066,54.68134477886373,19.64031458060184,22.535432511755527,2.0000672518230966,149.912352735048,145.19965880085957,0.20567515962954713,0.6818198923460339,0.05548461111452571,0.8047136994940894,0.949853320132537,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:02:10,2,70,65,60,55,20.0,22.0,150,145,69.89089489684308,64.86379953806954,60.24823034255606,54.59525565705053,19.922916462463466,22.092349711754167,2.010341130207529,149.78557603719696,145.20791841814304,0.21100537492414828,0.6828962369909491,0.052149070693741625,0.8054380678152488,0.9511779158549724,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:02:20,2,70,65,60,55,20.0,22.0,150,145,69.83528736087656,64.94378553822374,60.249673090006965,54.706021666770106,19.532363901492847,22.24581198044182,2.00211944741222,149.94900264168203,144.57878368493684,0.21378105418604912,0.6829228166193603,0.05021494032042998,0.8058536213140504,0.9503778721378912,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:02:30,2,70,65,60,55,20.0,22.0,150,145,69.81392233477078,64.91626847930154,60.18635233614469,54.577321779120524,19.766294173544004,22.081726418996084,2.0020873254491063,149.59115880169745,144.43308482159682,0.2087656175470632,0.6869708090269924,0.05387789104154472,0.8023495709802347,0.9461936333419592,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:02:40,2,70,65,60,55,20.0,22.0,150,145,69.8995226679848,64.88863513879598,60.283139525466616,54.55070979675846,20.235007613157208,21.558853134630624,1.9936861511215072,149.3320687979157,145.36206827965725,0.20503076697270556,0.6884342700012964,0.052465491708359104,0.8075153559433754,0.956081442235783,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:02:50,2,70,65,60,55,20.0,22.0,150,145,69.86666031780163,64.90906536684467,60.20015543044834,54.646567911365906,20.27312554990567,22.47212026496653,2.002283440053652,150.51344730912896,145.29978877062268,0.20126750447736994,0.6911821059225793,0.05051835980200942,0.808477916745108,0.9496091399995311,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:03:00,2,70,65,60,55,20.0,22.0,150,145,69.81340487136956,64.87264460082471,60.319086181773635,54.653217782043896,20.16607085932034,21.922809999814664,2.0054105615649656,150.03978676747107,145.37941220808182,0.20058363984602567,0.6905325937283208,0.052977961648640104,0.8056756376445746,0.9492117028903805,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:03:10,2,70,65,60,55,20.0,22.0,150,145,69.83663501455715,64.84940110726629,60.22191669976506,54.578462512943325,19.933838531253038,21.941888386058512,2.0027014397201786,149.86379499169814,145.6168621391681,0.1985988198087098,0.6899593988661323,0.04831339299906699,0.8011866002060115,0.9489027899297762,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:03:20,2,70,65,60,55,20.0,22.0,150,145,69.8674024870566,64.8102254427454,60.31554207751841,54.627595316102635,19.923515908878922,22.07685118170828,2.0059665550296355,150.09919675858873,144.99540882330743,0.20002002188770243,0.6864242612453841,0.04660169921689093,0.8020687676464647,0.9489320034092652,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:03:30,2,70,65,60,55,20.0,22.0,150,145,69.8443693076517,64.81219307802355,60.24325252795253,54.57226953601867,20.50245790187422,21.917559308574194,1.9889937826327455,149.82640675244386,145.38540110999398,0.19491043630206525,0.6852820551537847,0.045527552586299175,0.8004454455821568,0.9495832784596312,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:03:40,2,70,65,60,55,20.0,22.0,150,145,69.76806213347304,64.83660122413613,60.28841277833468,54.63833048604682,19.917546409799062,21.986121634820098,2.0005705074611324,150.08378505290048,145.58112979875284,0.19004065305613935,0.6834817059883994,0.0400213382960087,0.801938194599534,0.9510675231517172,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:03:50,2,70,65,60,55,20.0,22.0,150,145,69.80881430395173,64.80812545223546,60.250161175337716,54.51269712011646,19.979638585490154,22.12948948889128,2.003698377340589,150.68161448756612,144.848186963551,0.1863792663157341,0.6812685418526253,0.03668135272127055,0.802117003714769,0.9530930357163321,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:04:00,2,70,65,60,55,20.0,22.0,150,145,69.95901514304565,64.72218575224059,60.29435732256098,54.489470921518134,19.546241310410338,21.60078846060072,1.9891101613390265,149.70679242555562,144.69011393587306,0.18901169987903055,0.6813635579952324,0.040710028083726146,0.8009557438136979,0.9531716042138861,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:04:10,2,70,65,60,55,20.0,22.0,150,145,69.9180495892172,64.77235508506999,60.28501935885014,54.538440384522914,19.88080302423459,22.160309469590914,2.0004554680312796,149.29447158446695,145.401577371307,0.1833885316834751,0.6820420911877277,0.03710670675249655,0.8043740996552029,0.9504004214486271,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:04:20,2,70,65,60,55,20.0,22.0,150,145,69.89322201091133,64.7957786581052,60.11286453673577,54.68423776514455,20.193378629724553,21.885264280699214,1.990120183500542,149.89735799025186,145.55927497212767,0.18121723890731825,0.683805415136004,0.03498997573311199,0.8020593582657211,0.946673105830089,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:04:30,2,70,65,60,55,20.0,22.0,150,145,69.88369941897302,64.76019421320143,60.10873050665495,54.58624780723413,19.46780911516636,21.794185072889444,1.9969139387667603,150.4629875503573,144.95446206982348,0.18423964998993422,0.6837900623812153,0.0326848179509831,0.803099927446075,0.9501886398981733,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:04:40,2,70,65,60,55,20.0,22.0,150,145,69.90768065593099,64.7763845063595,60.17027510341643,54.552532959624784,19.83769794026513,22.226699751623293,1.9988905586435386,149.97147941657352,145.59199372159844,0.1825262037446209,0.6825467854303333,0.03017422259944347,0.8046739003510026,0.948033956761156,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:04:50,2,70,65,60,55,20.0,22.0,150,145,69.85289088287058,64.89147126434229,60.19091994896985,54.44166975559848,19.91674591434193,21.68910722578787,1.9989826942945985,149.7790755363796,145.0554431914142,0.18552722161816998,0.6853899236130706,0.028370199949827868,0.8087263103976284,0.9450342072767813,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:05:00,2,70,65,60,55,20.0,22.0,150,145,69.87786133027168,64.92855548311013,60.287210299473905,54.40408216542975,20.114520250688752,21.887989472499076,1.99749901091452,149.016337467887,144.98937761036188,0.1846302291644868,0.685654645323939,0.032987137111557346,0.8045095037205583,0.9491166450832279,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:05:10,2,70,65,60,55,20.0,22.0,150,145,69.88553123366508,65.01824013756536,60.249732875223025,54.441830586615694,20.223545259285444,22.040249924798754,2.0021417102533037,149.75884321453185,145.54949167872098,0.18492735073992256,0.6857809023844805,0.02586419453430614,0.809513427145974,0.9497853750750225,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:05:20,2,70,65,60,55,20.0,22.0,150,145,69.86710447774924,64.99162305578906,60.191981523224506,54.581204179248616,20.479841282034137,22.210942762666,2.0026660365894964,149.81062008169846,146.0413301610549,0.1846263636703962,0.684465128186254,0.019399953511347212,0.8049144320325362,0.9446001003097634,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:05:30,2,70,65,60,55,20.0,22.0,150,145,69.89730114921697,64.92972332311068,60.130821041054,54.69330197811044,20.077630941573176,22.35865941642601,1.9924051510959335,149.47438998510876,143.7341153418746,0.1851364983273415,0.685926905057515,0.021464691321869976,0.8029603074054633,0.9479282433268914,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:05:40,2,70,65,60,55,20.0,22.0,150,145,69.9363342914651,64.97872247119646,59.998143409709044,54.563461452034836,20.003913012313085,21.946224692392928,1.9994499725064947,149.6270289367622,144.66922927874236,0.18264191984171374,0.684708766533299,0.02496498530558191,0.805927453366755,0.9465180300317613,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:05:50,2,70,65,60,55,20.0,22.0,150,145,70.00957964655242,64.94242157833708,60.12981801148912,54.61361365179133,20.50097683442139,22.3671846259438,1.9990118976610203,149.9197903090123,146.25045024896713,0.17908470796751308,0.6865949328745155,0.030141473716627176,0.8005482589633254,0.9472089865489822,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:06:00,2,70,65,60,55,20.0,22.0,150,145,69.98839147193442,64.87263753317099,60.32475083090802,54.68627054948676,19.564721632666632,22.02267291180101,2.0052443207093766,149.75402154756526,145.66402844449348,0.17873458963586314,0.4975841413109724,0.03000318504722364,0.8007830034857786,0.9494476623551729,0,1,0,0,0,0,0,0,0,0,0
2025-11-01 01:06:10,2,70,65,60,55,20.0,22.0,150,145,69.99581286913006,64.93638775894598,60.19854782694675,54.704559766860655,19.700536322446577,21.99916416679993,1.997334547989921,149.68774477245572,145.37349042005235,0.18214326072178116,0.689233224561583,0.030871847788873495,0.803800633470806,0.950346894762267,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:06:20,2,70,65,60,55,20.0,22.0,150,145,69.98381020888645,64.92227763581366,60.08731874767208,54.528521923489876,20.117338363079817,22.350252946895935,1.996380176347661,149.66592847583613,145.09668972596208,0.18799575744928604,0.6912231963952942,0.03585514122557971,0.7996537647295805,0.9483219160999344,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:06:30,2,70,65,60,55,20.0,22.0,150,145,69.96008475833416,64.79936300141387,60.200112045231506,54.71398619323921,19.916998468484255,22.034018317590007,2.0022949700083714,149.72341137732636,144.87302414680138,0.19145874737997937,0.687683592390058,0.03708918948196501,0.8014211671766804,0.949335751624354,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:06:40,2,70,65,60,55,20.0,22.0,150,145,69.96301159795478,64.83294944237608,60.16538372546061,54.830085400535424,20.52995354009829,22.311581820762644,2.000465791688499,150.20937998006374,145.11029176886868,0.19422700016872527,0.6877098549708517,0.03907617989161446,0.7998718156926166,0.9470794238660184,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:06:50,2,70,65,60,55,20.0,22.0,150,145,69.94684291610507,64.72481048833825,60.13751965151595,54.80881179091804,19.970742384876313,22.098343322072235,2.004762390784764,150.19518309719768,144.92304738651265,0.19143259731485546,0.6886081861579472,0.04424267031750985,0.802712923801627,0.9427936015952257,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:07:00,2,70,65,60,55,20.0,22.0,150,145,69.91943428782982,64.78913250020842,60.054302664115006,54.90804011537261,20.069482242250427,22.235921863598744,1.9972022685735527,150.07570152397588,145.14922590699072,0.19774722836436245,0.6865653026400121,0.04315317541392311,0.8013083283874711,0.9503360478366589,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:07:10,2,70,65,60,55,20.0,22.0,150,145,69.79516283752334,64.87887554550892,60.126733098465756,54.739876021299104,20.33847193498065,21.737247278051466,1.995971001725579,149.69621560411022,145.78409121476366,0.1971716799163597,0.6867736535277741,0.0426964204500698,0.8079181091704167,0.9512108561027883,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:07:20,2,70,65,60,55,20.0,22.0,150,145,69.88674051623119,64.88603964277745,60.256130960780084,54.690066399181106,20.214976801927897,21.480921180854697,2.006669428727503,149.97261081983058,144.53879350757802,0.19570187569101535,0.6838672625134029,0.04476058211786864,0.8036567955811736,0.9438905639264294,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:07:30,2,70,65,60,55,20.0,22.0,150,145,70.02101988127497,64.90528953500323,60.17494413737228,54.993161698336,19.897453453926158,21.697921791716457,2.0002391265989234,149.34051575084874,145.01005323343455,0.19678139749542756,0.6829151162281759,0.041821970336282994,0.8042615388251643,0.9522632598708983,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:07:40,2,70,65,60,55,20.0,22.0,150,145,69.9830091200688,64.844277456693,60.288795773718284,54.9438503327707,20.15718815362302,21.880030002967207,1.9962741611484132,149.36593159751234,144.91587043275624,0.19777063813622722,0.6808152524030878,0.04695040137349659,0.8039028857738862,0.9429680648918619,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:07:50,2,70,65,60,55,20.0,22.0,150,145,69.9894279453105,64.90355630953238,60.26699330927855,54.925877763205634,20.56962049440657,22.026104944117716,1.994819282140124,150.02918514540895,144.69807053438151,0.20068812519225915,0.6814102467720875,0.04458796393841962,0.8026723582467951,0.9419965173062397,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:08:00,2,70,65,60,55,20.0,22.0,150,145,70.038785654494,64.93357170351211,60.288651753875065,54.88824368519343,19.818848510752044,21.86561159846501,1.9939259693205569,150.22524786188902,144.86912085488945,0.19933575263564915,0.6848694587586645,0.042262390703967166,0.8054021349284328,0.9425222121397705,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:08:10,2,70,65,60,55,20.0,22.0,150,145,69.92507846284607,64.93180817653257,60.28299424602489,54.89044359932667,20.423608063562973,21.811556878249245,2.0004946689351444,149.92756071902605,145.0215204354252,0.19756297074950507,0.6843343549712558,0.04396431431664136,0.8067283459502238,0.9477610318780759,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:08:20,2,70,65,60,55,20.0,22.0,150,145,69.96771317638847,64.89538204925816,60.26616967967786,54.75117997363735,19.630069608495543,22.41729170740042,1.9932201482757002,149.1154748481303,145.18337320394613,0.19750846000734493,0.6823900516516447,0.043769920005033054,0.8025361265867077,0.9488724357592782,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:08:30,2,70,65,60,55,20.0,22.0,150,145,69.96329926858006,64.86408171889515,60.30546715170208,54.73462483826671,19.90434609335158,22.187930401736182,1.9996004577366873,149.7406666401894,145.42660077252577,0.19455380210539197,0.6796194651386189,0.04402946205229065,0.8037731510807218,0.9497922195077861,0,0,0,0,0,0,0,0,0,0,0
2025-11-01 01:08:40,2,70,65,60,55,20.0,22.0,150,145,69.98415766977655,64.80681692649136,60.47394636888337,54.7358923172124,20.20939220903903,21.630237906633916,1.996577541346936,150.3487934851696,144.5819541648902,0.19591686932601993,0.678942343740345,0.044086468215954265,0.804622553192736,0.9442642459222851,0,0,0,0,0,0,0,0,0,0,0
